Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
RandomForest,Prueba,0.8522727272727273,0.4418604651162791,0.9849624060150376,0.59375,0.9097222222222223,0.9047619047619048,0.8451612903225807
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.7329545454545454,0.627906976744186,0.7669172932330827,0.5346534653465347,0.8127490039840637,0.46551724137931033,0.864406779661017
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.8409090909090909,0.7674418604651163,0.8646616541353384,0.7021276595744682,0.8914728682170543,0.6470588235294118,0.92
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.8295454545454546,0.6046511627906976,0.9022556390977443,0.6341463414634145,0.8888888888888888,0.6666666666666666,0.8759124087591241
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.8352272727272727,0.6744186046511628,0.8872180451127819,0.6666666666666666,0.890566037735849,0.6590909090909091,0.8939393939393939
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.7840909090909091,0.6744186046511628,0.8195488721804511,0.6041666666666666,0.8515625,0.5471698113207547,0.8861788617886179
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.8636363636363636,0.627906976744186,0.9398496240601504,0.6923076923076923,0.9124087591240877,0.7714285714285715,0.8865248226950354
RandomForest,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Prueba,0.8806818181818182,0.8604651162790697,0.8872180451127819,0.7789473684210527,0.9182879377431907,0.7115384615384616,0.9516129032258065
