Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
AdaBoost,Prueba,0.7096774193548387,0.8695652173913043,0.25,0.8163265306122449,0.3076923076923077,0.7692307692307693,0.4
AdaBoost,Entrenamiento,0.7927272727272727,0.9405940594059405,0.3835616438356164,0.8695652173913042,0.495575221238938,0.8085106382978723,0.7
AdaBoost,Prueba,0.7741935483870968,0.8260869565217391,0.625,0.8444444444444444,0.5882352941176471,0.8636363636363636,0.5555555555555556
RandomForest,Entrenamiento,0.8654545454545455,0.9851485148514851,0.5342465753424658,0.9149425287356321,0.6782608695652174,0.8540772532188842,0.9285714285714286
RandomForest,Prueba,0.6451612903225806,0.8260869565217391,0.125,0.7755102040816326,0.15384615384615385,0.7307692307692307,0.2
RandomForest,Entrenamiento,0.8327272727272728,0.9900990099009901,0.3972602739726027,0.8968609865470852,0.5576923076923077,0.819672131147541,0.9354838709677419
RandomForest,Prueba,0.7419354838709677,0.9130434782608695,0.25,0.84,0.3333333333333333,0.7777777777777778,0.5
RandomForest,Entrenamiento,0.850909090909091,0.9801980198019802,0.4931506849315068,0.906178489702517,0.6371681415929203,0.8425531914893617,0.9
RandomForest,Prueba,0.7419354838709677,0.9565217391304348,0.125,0.8461538461538461,0.2,0.7586206896551724,0.5
RandomForest,Entrenamiento,0.850909090909091,0.9851485148514851,0.4794520547945205,0.9066059225512528,0.6306306306306306,0.8396624472573839,0.9210526315789473
RandomForest,Prueba,0.6774193548387096,0.8695652173913043,0.125,0.7999999999999999,0.16666666666666666,0.7407407407407407,0.25
RandomForest,Entrenamiento,0.8436363636363636,0.9801980198019802,0.4657534246575342,0.9020501138952164,0.6126126126126126,0.8354430379746836,0.8947368421052632
RandomForest,Prueba,0.7419354838709677,0.9130434782608695,0.25,0.84,0.3333333333333333,0.7777777777777778,0.5
RandomForest,Entrenamiento,0.84,0.9851485148514851,0.4383561643835616,0.9004524886877828,0.5925925925925926,0.8291666666666667,0.9142857142857143
RandomForest,Prueba,0.7741935483870968,0.9565217391304348,0.25,0.8627450980392156,0.36363636363636365,0.7857142857142857,0.6666666666666666
RandomForest,Entrenamiento,0.84,0.9851485148514851,0.4383561643835616,0.9004524886877828,0.5925925925925926,0.8291666666666667,0.9142857142857143
RandomForest,Prueba,0.7096774193548387,0.8695652173913043,0.25,0.8163265306122449,0.3076923076923077,0.7692307692307693,0.4
RandomForest,Entrenamiento,0.84,0.9702970297029703,0.4794520547945205,0.8990825688073394,0.6140350877192982,0.8376068376068376,0.8536585365853658
RandomForest,Prueba,0.7096774193548387,0.9130434782608695,0.125,0.8235294117647057,0.18181818181818182,0.75,0.3333333333333333
RandomForest,Entrenamiento,0.8363636363636363,0.9801980198019802,0.4383561643835616,0.8979591836734694,0.5871559633027523,0.8284518828451883,0.8888888888888888
RandomForest,Prueba,0.7419354838709677,0.8695652173913043,0.375,0.8333333333333333,0.42857142857142855,0.8,0.5
RandomForest,Entrenamiento,0.850909090909091,0.9900990099009901,0.4657534246575342,0.9070294784580498,0.6238532110091743,0.8368200836820083,0.9444444444444444
RandomForest,Prueba,0.8709677419354839,1.0,0.5,0.92,0.6666666666666666,0.8518518518518519,1.0
