Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
votingClassifier,Entrenamiento,0.9269662921348315,1.0,0.6904761904761905,0.9543859649122807,0.8169014084507042,0.912751677852349,1.0
votingClassifier,Prueba,0.8,1.0,0.2,0.8823529411764706,0.33333333333333337,0.7894736842105263,1.0
votingClassifier,Entrenamiento,0.9213483146067416,1.0,0.6666666666666666,0.9510489510489509,0.8,0.9066666666666666,1.0
votingClassifier,Prueba,0.75,1.0,0.0,0.8571428571428571,0.0,0.75,0.0
votingClassifier,Entrenamiento,0.9269662921348315,1.0,0.6904761904761905,0.9543859649122807,0.8169014084507042,0.912751677852349,1.0
votingClassifier,Prueba,0.75,1.0,0.0,0.8571428571428571,0.0,0.75,0.0
votingClassifier,Entrenamiento,0.898876404494382,1.0,0.5714285714285714,0.9379310344827586,0.7272727272727273,0.8831168831168831,1.0
votingClassifier,Prueba,0.75,1.0,0.0,0.8571428571428571,0.0,0.75,0.0
votingClassifier,Entrenamiento,0.9157303370786517,1.0,0.6428571428571429,0.9477351916376306,0.782608695652174,0.9006622516556292,1.0
votingClassifier,Prueba,0.75,1.0,0.0,0.8571428571428571,0.0,0.75,0.0
votingClassifier,Entrenamiento,0.898876404494382,1.0,0.5714285714285714,0.9379310344827586,0.7272727272727273,0.8831168831168831,1.0
votingClassifier,Prueba,0.85,1.0,0.4,0.9090909090909091,0.5714285714285715,0.8333333333333334,1.0
votingClassifier,Entrenamiento,0.8820224719101124,1.0,0.5,0.9283276450511946,0.6666666666666666,0.8662420382165605,1.0
votingClassifier,Prueba,0.75,1.0,0.0,0.8571428571428571,0.0,0.75,0.0
votingClassifier,Entrenamiento,0.9269662921348315,1.0,0.6904761904761905,0.9543859649122807,0.8169014084507042,0.912751677852349,1.0
votingClassifier,Prueba,0.9,1.0,0.6,0.9375,0.7499999999999999,0.8823529411764706,1.0
votingClassifier,Entrenamiento,0.9325842696629213,1.0,0.7142857142857143,0.9577464788732395,0.8333333333333333,0.918918918918919,1.0
votingClassifier,Prueba,0.75,1.0,0.0,0.8571428571428571,0.0,0.75,0.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.65,0.8,0.2,0.7741935483870969,0.22222222222222224,0.75,0.25
